student,task,time,pathway_level,score
7833016,13080,ft,L3,1
7833016,97634,ft,L2,1
7833016,27971,ft,L3,1
7833016,06238,ft,L2,1
7833016,00592,ft,L1,1
7833016,10231,ft,L2,1
7833016,63088,ft,L3,1
7833016,14415,ft,L1,1
4241058,56400,ft,L1,1
4241058,96748,ft,L2,1
4241058,56741,ft,L3,0
4241058,54596,ft,L2,1
4241058,64967,ft,L1,1
4241058,13080,ft,L3,0
4241058,97634,ft,L2,1
4241058,27971,ft,L3,0
4241058,06238,ft,L2,1
4241058,00592,ft,L1,1
4241058,10231,ft,L2,1
4241058,63088,ft,L3,0
4241058,14415,ft,L1,1
8131694,88063,ft,L3,0
8131694,81175,ft,L3,1
9123855,56400,ft,L1,1
9123855,96748,ft,L2,1
9123855,56741,ft,L3,0
9123855,54596,ft,L2,1
9123855,64967,ft,L1,1
9123855,13080,ft,L3,0
9123855,97634,ft,L2,1
9123855,27971,ft,L3,0
9123855,06238,ft,L2,1
9123855,00592,ft,L1,1
9123855,10231,ft,L2,1
9123855,63088,ft,L3,0
9123855,14415,ft,L1,1
2819505,88063,ft,L3,0
2819505,81175,ft,L3,0
0419452,88063,ft,L3,0
0419452,81175,ft,L3,0
6884385,56400,ft,L1,1
6884385,96748,ft,L2,1
6884385,56741,ft,L3,1
6884385,54596,ft,L2,1
6884385,64967,ft,L1,1
6884385,13080,ft,L3,1
6884385,97634,ft,L2,1
6884385,27971,ft,L3,1
6884385,06238,ft,L2,1
6884385,00592,ft,L1,1
6884385,10231,ft,L2,1
6884385,63088,ft,L3,1
6884385,14415,ft,L1,1
6272698,56400,ft,L1,0
6272698,96748,ft,L2,1
6272698,56741,ft,L3,0
6272698,54596,ft,L2,1
6272698,64967,ft,L1,0
6272698,13080,ft,L3,1
6272698,97634,ft,L2,1
6272698,27971,ft,L3,0
6272698,06238,ft,L2,1
6272698,00592,ft,L1,1
6272698,10231,ft,L2,1
6272698,63088,ft,L3,0
6272698,14415,ft,L1,1
4639964,88063,ft,L3,0
4639964,81175,ft,L3,1
6705663,88063,ft,L3,0
6705663,81175,ft,L3,0
7380110,88063,ft,L3,0
7380110,81175,ft,L3,0
1100291,56400,ft,L1,0
1100291,96748,ft,L2,1
1100291,56741,ft,L3,0
1100291,54596,ft,L2,1
1100291,64967,ft,L1,1
1100291,13080,ft,L3,0
1100291,97634,ft,L2,1
1100291,27971,ft,L3,0
1100291,06238,ft,L2,1
1100291,00592,ft,L1,1
1100291,10231,ft,L2,1
1100291,63088,ft,L3,0
1100291,14415,ft,L1,1
2506427,56400,ft,L1,0
2506427,96748,ft,L2,1
2506427,56741,ft,L3,0
2506427,54596,ft,L2,1
2506427,64967,ft,L1,1
2506427,13080,ft,L3,0
2506427,97634,ft,L2,1
2506427,27971,ft,L3,1
2506427,06238,ft,L2,1
2506427,00592,ft,L1,1
2506427,10231,ft,L2,1
2506427,63088,ft,L3,1
2506427,14415,ft,L1,1
4559168,56400,ft,L1,1
4559168,96748,ft,L2,0
4559168,56741,ft,L3,1
4559168,54596,ft,L2,1
4559168,64967,ft,L1,1
4559168,13080,ft,L3,1
4559168,97634,ft,L2,1
4559168,27971,ft,L3,1
4559168,06238,ft,L2,1
4559168,00592,ft,L1,1
4559168,10231,ft,L2,1
4559168,63088,ft,L3,1
4559168,14415,ft,L1,1
5187338,88063,ft,L3,0
5187338,81175,ft,L3,0
3733760,56400,ft,L1,1
3733760,96748,ft,L2,1
3733760,56741,ft,L3,1
3733760,54596,ft,L2,1
3733760,64967,ft,L1,1
3733760,13080,ft,L3,0
3733760,97634,ft,L2,1
3733760,27971,ft,L3,0
3733760,06238,ft,L2,1
3733760,00592,ft,L1,1
3733760,10231,ft,L2,0
3733760,63088,ft,L3,0
3733760,14415,ft,L1,1
1975139,88063,ft,L3,0
1975139,81175,ft,L3,0
9035042,88063,ft,L3,0
9035042,81175,ft,L3,0
5572688,88063,ft,L3,0
5572688,81175,ft,L3,0
2855474,56400,ft,L1,1
2855474,96748,ft,L2,1
2855474,56741,ft,L3,0
2855474,54596,ft,L2,1
2855474,64967,ft,L1,0
2855474,13080,ft,L3,0
2855474,97634,ft,L2,1
2855474,27971,ft,L3,0
2855474,06238,ft,L2,1
2855474,00592,ft,L1,1
2855474,10231,ft,L2,1
2855474,63088,ft,L3,0
2855474,14415,ft,L1,1
4749573,88063,ft,L3,0
4749573,81175,ft,L3,0
5402003,88063,ft,L3,0
5402003,81175,ft,L3,0
4860219,88063,ft,L3,0
4860219,81175,ft,L3,0
7353486,88063,ft,L3,0
7353486,81175,ft,L3,0
2588920,88063,ft,L3,0
2588920,81175,ft,L3,0
7075852,56400,ft,L1,1
7075852,96748,ft,L2,1
7075852,56741,ft,L3,0
7075852,54596,ft,L2,1
7075852,64967,ft,L1,1
7075852,13080,ft,L3,0
7075852,97634,ft,L2,1
7075852,27971,ft,L3,0
7075852,06238,ft,L2,1
7075852,00592,ft,L1,1
7075852,10231,ft,L2,1
7075852,63088,ft,L3,0
7075852,14415,ft,L1,1
5483424,88063,ft,L3,1
5483424,81175,ft,L3,0
7207243,56400,ft,L1,1
7207243,96748,ft,L2,1
7207243,56741,ft,L3,0
7207243,54596,ft,L2,1
7207243,64967,ft,L1,1
7207243,13080,ft,L3,0
7207243,97634,ft,L2,1
7207243,27971,ft,L3,1
7207243,06238,ft,L2,1
7207243,00592,ft,L1,1
7207243,10231,ft,L2,1
7207243,63088,ft,L3,1
7207243,14415,ft,L1,1
9176295,56400,ft,L1,0
9176295,96748,ft,L2,1
9176295,56741,ft,L3,0
9176295,54596,ft,L2,1
9176295,64967,ft,L1,1
9176295,13080,ft,L3,0
9176295,97634,ft,L2,1
9176295,27971,ft,L3,0
9176295,06238,ft,L2,1
9176295,00592,ft,L1,1
9176295,10231,ft,L2,1
9176295,63088,ft,L3,0
9176295,14415,ft,L1,1
1241855,88063,ft,L3,1
1241855,81175,ft,L3,1
9888315,88063,ft,L3,0
9888315,81175,ft,L3,0
6528087,56400,ft,L1,0
6528087,96748,ft,L2,1
6528087,56741,ft,L3,1
6528087,54596,ft,L2,1
6528087,64967,ft,L1,1
6528087,13080,ft,L3,0
6528087,97634,ft,L2,1
6528087,27971,ft,L3,1
6528087,06238,ft,L2,1
6528087,00592,ft,L1,1
6528087,10231,ft,L2,1
6528087,63088,ft,L3,1
6528087,14415,ft,L1,1
6514870,56400,ft,L1,1
6514870,96748,ft,L2,1
6514870,56741,ft,L3,0
6514870,54596,ft,L2,1
6514870,64967,ft,L1,1
6514870,13080,ft,L3,0
6514870,97634,ft,L2,1
6514870,27971,ft,L3,0
6514870,06238,ft,L2,1
6514870,00592,ft,L1,1
6514870,10231,ft,L2,1
6514870,63088,ft,L3,0
6514870,14415,ft,L1,1
6004910,88063,ft,L3,0
6004910,81175,ft,L3,0
1860972,88063,ft,L3,0
1860972,81175,ft,L3,0
6629198,88063,ft,L3,0
6629198,81175,ft,L3,0
9901895,88063,ft,L3,0
9901895,81175,ft,L3,0
4168963,56400,ft,L1,1
4168963,96748,ft,L2,1
4168963,56741,ft,L3,0
4168963,54596,ft,L2,1
4168963,64967,ft,L1,1
4168963,13080,ft,L3,0
4168963,97634,ft,L2,1
4168963,27971,ft,L3,0
4168963,06238,ft,L2,1
4168963,00592,ft,L1,1
4168963,10231,ft,L2,1
4168963,63088,ft,L3,0
4168963,14415,ft,L1,1
0850793,56400,ft,L1,0
0850793,96748,ft,L2,1
0850793,56741,ft,L3,1
0850793,54596,ft,L2,1
0850793,64967,ft,L1,1
0850793,13080,ft,L3,0
0850793,97634,ft,L2,1
0850793,27971,ft,L3,0
0850793,06238,ft,L2,1
0850793,00592,ft,L1,1
0850793,10231,ft,L2,1
0850793,63088,ft,L3,0
0850793,14415,ft,L1,1
9774034,14415,baseline,L1,1
9774034,56400,baseline,L1,1
9774034,00592,baseline,L1,1
9774034,13080,end_of_unit,L3,1
9774034,56741,end_of_unit,L3,1
9774034,27971,end_of_unit,L3,1
9774034,63088,end_of_unit,L3,1
9774034,96748,midway,L2,1
9774034,06238,midway,L2,1
9774034,97634,midway,L2,1
9774034,54596,midway,L2,1
3719616,14415,baseline,L1,1
3719616,56400,baseline,L1,1
3719616,00592,baseline,L1,1
3719616,13080,end_of_unit,L3,1
3719616,56741,end_of_unit,L3,1
3719616,27971,end_of_unit,L3,1
3719616,63088,end_of_unit,L3,1
3719616,96748,midway,L2,1
3719616,06238,midway,L2,1
3719616,97634,midway,L2,1
3719616,54596,midway,L2,1
6300607,14415,baseline,L1,1
6300607,56400,baseline,L1,0
6300607,00592,baseline,L1,1
6300607,13080,end_of_unit,L3,1
6300607,56741,end_of_unit,L3,1
6300607,27971,end_of_unit,L3,1
6300607,63088,end_of_unit,L3,1
6300607,96748,midway,L2,1
6300607,06238,midway,L2,0
6300607,97634,midway,L2,1
6300607,54596,midway,L2,1
9006170,14415,baseline,L1,1
9006170,56400,baseline,L1,1
9006170,00592,baseline,L1,1
9006170,13080,end_of_unit,L3,1
9006170,56741,end_of_unit,L3,1
9006170,27971,end_of_unit,L3,1
9006170,63088,end_of_unit,L3,1
9006170,96748,midway,L2,1
9006170,06238,midway,L2,1
9006170,97634,midway,L2,1
9006170,54596,midway,L2,1
3852370,14415,baseline,L1,1
3852370,56400,baseline,L1,1
3852370,00592,baseline,L1,1
3852370,13080,end_of_unit,L3,1
3852370,56741,end_of_unit,L3,1
3852370,27971,end_of_unit,L3,1
3852370,63088,end_of_unit,L3,1
3852370,96748,midway,L2,1
3852370,06238,midway,L2,1
3852370,97634,midway,L2,1
3852370,54596,midway,L2,1
7020068,14415,baseline,L1,1
7020068,56400,baseline,L1,1
7020068,00592,baseline,L1,1
7020068,13080,end_of_unit,L3,1
7020068,56741,end_of_unit,L3,0
7020068,27971,end_of_unit,L3,1
7020068,63088,end_of_unit,L3,1
7020068,96748,midway,L2,1
7020068,06238,midway,L2,1
7020068,97634,midway,L2,1
7020068,54596,midway,L2,1
7347730,13080,end_of_unit,L3,1
7347730,56741,end_of_unit,L3,1
7347730,27971,end_of_unit,L3,1
7347730,63088,end_of_unit,L3,1
7347730,14415,baseline,L1,1
7347730,56400,baseline,L1,1
7347730,00592,baseline,L1,1
7347730,96748,midway,L2,1
7347730,06238,midway,L2,1
7347730,97634,midway,L2,1
7347730,54596,midway,L2,1
7115840,10231,end_of_unit,L2,1
7115840,97673,end_of_unit,L2,1
7115840,38641,end_of_unit,L2,1
7115840,13080,end_of_unit,L3,0
7115840,56741,end_of_unit,L3,1
7115840,27971,end_of_unit,L3,0
7115840,63088,end_of_unit,L3,0
7115840,14415,baseline,L1,0
7115840,56400,baseline,L1,0
7115840,00592,baseline,L1,1
7115840,49531,midway,L1,1
7115840,96568,midway,L1,0
7115840,33008,midway,L1,1
7115840,96748,midway,L2,1
7115840,06238,midway,L2,1
7115840,97634,midway,L2,0
7115840,54596,midway,L2,1
3483273,14415,baseline,L1,0
3483273,56400,baseline,L1,0
3483273,00592,baseline,L1,1
3483273,13080,end_of_unit,L3,1
3483273,56741,end_of_unit,L3,1
3483273,27971,end_of_unit,L3,1
3483273,63088,end_of_unit,L3,1
3483273,49531,midway,L1,1
3483273,96568,midway,L1,1
3483273,33008,midway,L1,1
3483273,96748,midway,L2,1
3483273,06238,midway,L2,1
3483273,97634,midway,L2,1
3483273,54596,midway,L2,1
8994582,14415,baseline,L1,1
8994582,56400,baseline,L1,1
8994582,00592,baseline,L1,1
8994582,13080,end_of_unit,L3,1
8994582,56741,end_of_unit,L3,1
8994582,27971,end_of_unit,L3,1
8994582,63088,end_of_unit,L3,1
8994582,96748,midway,L2,1
8994582,06238,midway,L2,1
8994582,97634,midway,L2,1
8994582,54596,midway,L2,1
4289177,14415,baseline,L1,1
4289177,56400,baseline,L1,0
4289177,00592,baseline,L1,1
4289177,13080,end_of_unit,L3,1
4289177,56741,end_of_unit,L3,1
4289177,27971,end_of_unit,L3,1
4289177,63088,end_of_unit,L3,1
4289177,96748,midway,L2,1
4289177,06238,midway,L2,1
4289177,97634,midway,L2,1
4289177,54596,midway,L2,1
7913623,14415,baseline,L1,1
7913623,56400,baseline,L1,1
7913623,00592,baseline,L1,1
7913623,13080,end_of_unit,L3,1
7913623,56741,end_of_unit,L3,1
7913623,27971,end_of_unit,L3,0
7913623,63088,end_of_unit,L3,1
7913623,96748,midway,L2,1
7913623,06238,midway,L2,1
7913623,97634,midway,L2,1
7913623,54596,midway,L2,1
9583560,14415,baseline,L1,1
9583560,56400,baseline,L1,1
9583560,00592,baseline,L1,1
9583560,13080,end_of_unit,L3,1
9583560,56741,end_of_unit,L3,1
9583560,27971,end_of_unit,L3,1
9583560,63088,end_of_unit,L3,1
9583560,96748,midway,L2,1
9583560,06238,midway,L2,1
9583560,97634,midway,L2,1
9583560,54596,midway,L2,1
2288363,14415,baseline,L1,1
2288363,56400,baseline,L1,1
2288363,00592,baseline,L1,1
2288363,13080,end_of_unit,L3,1
2288363,56741,end_of_unit,L3,1
2288363,27971,end_of_unit,L3,1
2288363,63088,end_of_unit,L3,1
2288363,96748,midway,L2,1
2288363,06238,midway,L2,1
2288363,97634,midway,L2,1
2288363,54596,midway,L2,1
4879616,14415,baseline,L1,0
4879616,56400,baseline,L1,0
4879616,00592,baseline,L1,0
4879616,10231,end_of_unit,L2,1
4879616,97673,end_of_unit,L2,1
4879616,38641,end_of_unit,L2,1
4879616,13080,end_of_unit,L3,0
4879616,56741,end_of_unit,L3,0
4879616,27971,end_of_unit,L3,0
4879616,63088,end_of_unit,L3,0
4879616,49531,midway,L1,0
4879616,96568,midway,L1,1
4879616,33008,midway,L1,1
4879616,96748,midway,L2,0
4879616,06238,midway,L2,0
4879616,97634,midway,L2,0
4879616,54596,midway,L2,0
1584415,14415,baseline,L1,0
1584415,56400,baseline,L1,1
1584415,00592,baseline,L1,1
1584415,13080,end_of_unit,L3,1
1584415,56741,end_of_unit,L3,1
1584415,27971,end_of_unit,L3,1
1584415,63088,end_of_unit,L3,1
1584415,96748,midway,L2,1
1584415,06238,midway,L2,1
1584415,97634,midway,L2,1
1584415,54596,midway,L2,1
8259726,14415,baseline,L1,1
8259726,56400,baseline,L1,0
8259726,00592,baseline,L1,0
8259726,13080,end_of_unit,L3,1
8259726,56741,end_of_unit,L3,1
8259726,27971,end_of_unit,L3,1
8259726,63088,end_of_unit,L3,1
8259726,96748,midway,L2,1
8259726,06238,midway,L2,1
8259726,97634,midway,L2,1
8259726,54596,midway,L2,1
8259726,49531,midway,L1,1
8259726,96568,midway,L1,1
8259726,33008,midway,L1,1
4078804,14415,baseline,L1,1
4078804,56400,baseline,L1,0
4078804,00592,baseline,L1,1
4078804,13080,end_of_unit,L3,0
4078804,56741,end_of_unit,L3,0
4078804,27971,end_of_unit,L3,1
4078804,63088,end_of_unit,L3,1
4078804,96748,midway,L2,1
4078804,06238,midway,L2,1
4078804,97634,midway,L2,1
4078804,54596,midway,L2,1
6269645,13080,end_of_unit,L3,1
6269645,56741,end_of_unit,L3,1
6269645,27971,end_of_unit,L3,1
6269645,63088,end_of_unit,L3,1
6269645,14415,baseline,L1,1
6269645,56400,baseline,L1,1
6269645,00592,baseline,L1,1
6269645,96748,midway,L2,1
6269645,06238,midway,L2,1
6269645,97634,midway,L2,1
6269645,54596,midway,L2,1
3647648,14415,baseline,L1,1
3647648,56400,baseline,L1,1
3647648,00592,baseline,L1,1
3647648,13080,end_of_unit,L3,1
3647648,56741,end_of_unit,L3,1
3647648,27971,end_of_unit,L3,1
3647648,63088,end_of_unit,L3,1
3647648,96748,midway,L2,1
3647648,06238,midway,L2,1
3647648,97634,midway,L2,1
3647648,54596,midway,L2,1
9919626,13080,end_of_unit,L3,1
9919626,56741,end_of_unit,L3,1
9919626,27971,end_of_unit,L3,1
9919626,63088,end_of_unit,L3,1
9919626,14415,baseline,L1,1
9919626,56400,baseline,L1,1
9919626,00592,baseline,L1,1
9919626,96748,midway,L2,1
9919626,06238,midway,L2,1
9919626,97634,midway,L2,1
9919626,54596,midway,L2,1
3332905,13080,end_of_unit,L3,0
3332905,56741,end_of_unit,L3,0
3332905,27971,end_of_unit,L3,0
3332905,63088,end_of_unit,L3,1
3332905,14415,baseline,L1,1
3332905,56400,baseline,L1,0
3332905,00592,baseline,L1,1
3332905,96748,midway,L2,1
3332905,06238,midway,L2,1
3332905,97634,midway,L2,1
3332905,54596,midway,L2,1
9831332,13080,end_of_unit,L3,1
9831332,56741,end_of_unit,L3,1
9831332,27971,end_of_unit,L3,1
9831332,63088,end_of_unit,L3,0
9831332,14415,baseline,L1,1
9831332,56400,baseline,L1,1
9831332,00592,baseline,L1,1
9831332,96748,midway,L2,1
9831332,06238,midway,L2,1
9831332,97634,midway,L2,1
9831332,54596,midway,L2,1
6016780,14415,baseline,L1,1
6016780,56400,baseline,L1,1
6016780,00592,baseline,L1,1
6016780,13080,end_of_unit,L3,0
6016780,56741,end_of_unit,L3,1
6016780,27971,end_of_unit,L3,1
6016780,63088,end_of_unit,L3,1
6016780,96748,midway,L2,1
6016780,06238,midway,L2,1
6016780,97634,midway,L2,1
6016780,54596,midway,L2,1
2321703,14415,baseline,L1,1
2321703,56400,baseline,L1,0
2321703,00592,baseline,L1,1
2321703,13080,end_of_unit,L3,1
2321703,56741,end_of_unit,L3,1
2321703,27971,end_of_unit,L3,1
2321703,63088,end_of_unit,L3,1
2321703,96748,midway,L2,1
2321703,06238,midway,L2,1
2321703,97634,midway,L2,1
2321703,54596,midway,L2,1
1794355,13080,end_of_unit,L3,0
1794355,56741,end_of_unit,L3,0
1794355,27971,end_of_unit,L3,1
1794355,63088,end_of_unit,L3,1
1794355,14415,baseline,L1,1
1794355,56400,baseline,L1,0
1794355,00592,baseline,L1,1
1794355,96748,midway,L2,1
1794355,06238,midway,L2,1
1794355,97634,midway,L2,1
1794355,54596,midway,L2,NA
9881931,14415,baseline,L1,1
9881931,56400,baseline,L1,1
9881931,00592,baseline,L1,0
9881931,13080,end_of_unit,L3,1
9881931,56741,end_of_unit,L3,1
9881931,27971,end_of_unit,L3,1
9881931,63088,end_of_unit,L3,1
9881931,49531,midway,L1,1
9881931,96568,midway,L1,1
9881931,33008,midway,L1,1
9881931,96748,midway,L2,1
9881931,06238,midway,L2,1
9881931,97634,midway,L2,1
9881931,54596,midway,L2,1
6777916,14415,baseline,L1,1
6777916,56400,baseline,L1,1
6777916,00592,baseline,L1,1
6777916,13080,end_of_unit,L3,1
6777916,56741,end_of_unit,L3,1
6777916,27971,end_of_unit,L3,1
6777916,63088,end_of_unit,L3,1
6777916,96748,midway,L2,1
6777916,06238,midway,L2,1
6777916,97634,midway,L2,1
6777916,54596,midway,L2,1
0991452,14415,baseline,L1,0
0991452,56400,baseline,L1,0
0991452,00592,baseline,L1,1
0991452,13080,end_of_unit,L3,1
0991452,56741,end_of_unit,L3,1
0991452,27971,end_of_unit,L3,1
0991452,63088,end_of_unit,L3,1
0991452,49531,midway,L1,1
0991452,96568,midway,L1,1
0991452,33008,midway,L1,1
0991452,96748,midway,L2,1
0991452,06238,midway,L2,1
0991452,97634,midway,L2,1
0991452,54596,midway,L2,1
1181203,14415,baseline,L1,1
1181203,56400,baseline,L1,1
1181203,00592,baseline,L1,1
1181203,13080,end_of_unit,L3,1
1181203,56741,end_of_unit,L3,1
1181203,27971,end_of_unit,L3,1
1181203,63088,end_of_unit,L3,1
1181203,96748,midway,L2,1
1181203,06238,midway,L2,1
1181203,97634,midway,L2,1
1181203,54596,midway,L2,1
0255091,13080,end_of_unit,L3,1
0255091,56741,end_of_unit,L3,1
0255091,27971,end_of_unit,L3,1
0255091,63088,end_of_unit,L3,1
0255091,14415,baseline,L1,1
0255091,56400,baseline,L1,0
0255091,00592,baseline,L1,1
0255091,96748,midway,L2,1
0255091,06238,midway,L2,1
0255091,97634,midway,L2,1
0255091,54596,midway,L2,1
6541482,14415,baseline,L1,1
6541482,56400,baseline,L1,1
6541482,00592,baseline,L1,1
6541482,13080,end_of_unit,L3,0
6541482,56741,end_of_unit,L3,1
6541482,27971,end_of_unit,L3,1
6541482,63088,end_of_unit,L3,1
6541482,96748,midway,L2,1
6541482,06238,midway,L2,1
6541482,97634,midway,L2,1
6541482,54596,midway,L2,1
3451536,13080,end_of_unit,L3,1
3451536,56741,end_of_unit,L3,1
3451536,27971,end_of_unit,L3,1
3451536,63088,end_of_unit,L3,1
3451536,14415,baseline,L1,1
3451536,56400,baseline,L1,1
3451536,00592,baseline,L1,1
3451536,96748,midway,L2,1
3451536,06238,midway,L2,1
3451536,97634,midway,L2,1
3451536,54596,midway,L2,0
6076962,14415,baseline,L1,0
6076962,56400,baseline,L1,0
6076962,00592,baseline,L1,1
6076962,13080,end_of_unit,L3,1
6076962,56741,end_of_unit,L3,1
6076962,27971,end_of_unit,L3,1
6076962,63088,end_of_unit,L3,1
6076962,49531,midway,L1,1
6076962,96568,midway,L1,1
6076962,33008,midway,L1,1
6076962,96748,midway,L2,1
6076962,06238,midway,L2,0
6076962,97634,midway,L2,1
6076962,54596,midway,L2,1
9920870,13080,end_of_unit,L3,1
9920870,56741,end_of_unit,L3,1
9920870,27971,end_of_unit,L3,1
9920870,63088,end_of_unit,L3,1
9920870,14415,baseline,L1,1
9920870,56400,baseline,L1,1
9920870,00592,baseline,L1,1
9920870,96748,midway,L2,1
9920870,06238,midway,L2,1
9920870,97634,midway,L2,1
9920870,54596,midway,L2,1
9428306,14415,baseline,L1,1
9428306,56400,baseline,L1,1
9428306,00592,baseline,L1,1
9428306,13080,end_of_unit,L3,1
9428306,56741,end_of_unit,L3,0
9428306,27971,end_of_unit,L3,0
9428306,63088,end_of_unit,L3,0
9428306,96748,midway,L2,1
9428306,06238,midway,L2,1
9428306,97634,midway,L2,1
9428306,54596,midway,L2,1
7022806,14415,baseline,L1,1
7022806,56400,baseline,L1,1
7022806,00592,baseline,L1,1
7022806,13080,end_of_unit,L3,1
7022806,56741,end_of_unit,L3,0
7022806,27971,end_of_unit,L3,1
7022806,63088,end_of_unit,L3,1
7022806,96748,midway,L2,1
7022806,06238,midway,L2,1
7022806,97634,midway,L2,1
7022806,54596,midway,L2,1
8882532,14415,baseline,L1,1
8882532,56400,baseline,L1,0
8882532,00592,baseline,L1,1
8882532,13080,end_of_unit,L3,1
8882532,56741,end_of_unit,L3,1
8882532,27971,end_of_unit,L3,1
8882532,63088,end_of_unit,L3,1
8882532,96748,midway,L2,1
8882532,06238,midway,L2,1
8882532,97634,midway,L2,1
8882532,54596,midway,L2,1
1042010,14415,baseline,L1,0
1042010,56400,baseline,L1,0
1042010,00592,baseline,L1,1
1042010,13080,end_of_unit,L3,0
1042010,56741,end_of_unit,L3,1
1042010,27971,end_of_unit,L3,0
1042010,63088,end_of_unit,L3,0
1042010,49531,midway,L1,1
1042010,96568,midway,L1,1
1042010,33008,midway,L1,1
1042010,96748,midway,L2,1
1042010,06238,midway,L2,1
1042010,97634,midway,L2,1
1042010,54596,midway,L2,1
0374209,14415,baseline,L1,0
0374209,56400,baseline,L1,0
0374209,00592,baseline,L1,1
0374209,49531,midway,L1,1
0374209,96568,midway,L1,1
0374209,33008,midway,L1,1
0374209,96748,midway,L2,1
0374209,06238,midway,L2,1
0374209,97634,midway,L2,1
0374209,54596,midway,L2,1
0374209,13080,end_of_unit,L3,1
0374209,56741,end_of_unit,L3,1
0374209,27971,end_of_unit,L3,1
0374209,63088,end_of_unit,L3,1
9840020,14415,baseline,L1,1
9840020,56400,baseline,L1,1
9840020,00592,baseline,L1,1
9840020,96748,midway,L2,1
9840020,06238,midway,L2,1
9840020,97634,midway,L2,1
9840020,54596,midway,L2,1
9840020,13080,end_of_unit,L3,1
9840020,56741,end_of_unit,L3,1
9840020,27971,end_of_unit,L3,1
9840020,63088,end_of_unit,L3,1
1505919,14415,baseline,L1,1
1505919,56400,baseline,L1,1
1505919,00592,baseline,L1,1
1505919,96748,midway,L2,1
1505919,06238,midway,L2,1
1505919,97634,midway,L2,1
1505919,54596,midway,L2,1
1505919,13080,end_of_unit,L3,1
1505919,56741,end_of_unit,L3,1
1505919,27971,end_of_unit,L3,1
1505919,63088,end_of_unit,L3,1
2584474,14415,baseline,L1,1
2584474,56400,baseline,L1,0
2584474,00592,baseline,L1,1
2584474,96748,midway,L2,1
2584474,06238,midway,L2,1
2584474,97634,midway,L2,1
2584474,54596,midway,L2,1
2584474,13080,end_of_unit,L3,1
2584474,56741,end_of_unit,L3,1
2584474,27971,end_of_unit,L3,1
2584474,63088,end_of_unit,L3,1
7893375,14415,baseline,L1,1
7893375,56400,baseline,L1,1
7893375,00592,baseline,L1,1
7893375,96748,midway,L2,1
7893375,06238,midway,L2,0
7893375,97634,midway,L2,1
7893375,54596,midway,L2,1
7893375,13080,end_of_unit,L3,1
7893375,56741,end_of_unit,L3,1
7893375,27971,end_of_unit,L3,1
7893375,63088,end_of_unit,L3,1
4551843,14415,baseline,L1,1
4551843,56400,baseline,L1,1
4551843,00592,baseline,L1,1
4551843,96748,midway,L2,1
4551843,06238,midway,L2,1
4551843,97634,midway,L2,1
4551843,54596,midway,L2,1
4551843,13080,end_of_unit,L3,1
4551843,56741,end_of_unit,L3,1
4551843,27971,end_of_unit,L3,1
4551843,63088,end_of_unit,L3,1
2748993,96748,midway,L2,1
2748993,06238,midway,L2,1
2748993,97634,midway,L2,1
2748993,54596,midway,L2,1
2748993,14415,baseline,L1,1
2748993,56400,baseline,L1,1
2748993,00592,baseline,L1,1
7488034,14415,baseline,L1,1
7488034,56400,baseline,L1,1
7488034,00592,baseline,L1,1
7488034,96748,midway,L2,1
7488034,06238,midway,L2,1
7488034,97634,midway,L2,1
7488034,54596,midway,L2,1
7488034,13080,end_of_unit,L3,1
7488034,56741,end_of_unit,L3,1
7488034,27971,end_of_unit,L3,1
7488034,63088,end_of_unit,L3,1
2239069,14415,baseline,L1,1
2239069,56400,baseline,L1,0
2239069,00592,baseline,L1,0
2239069,96748,midway,L2,0
2239069,06238,midway,L2,1
2239069,97634,midway,L2,1
2239069,54596,midway,L2,1
2239069,49531,midway,L1,1
2239069,96568,midway,L1,0
2239069,33008,midway,L1,0
2239069,10231,end_of_unit,L2,1
2239069,97673,end_of_unit,L2,1
2239069,38641,end_of_unit,L2,1
2239069,13080,end_of_unit,L3,0
2239069,56741,end_of_unit,L3,1
2239069,27971,end_of_unit,L3,1
2239069,63088,end_of_unit,L3,1
9088216,96748,midway,L2,1
9088216,06238,midway,L2,1
9088216,97634,midway,L2,1
9088216,54596,midway,L2,1
9088216,14415,baseline,L1,1
9088216,56400,baseline,L1,1
9088216,00592,baseline,L1,1
9088216,13080,end_of_unit,L3,0
9088216,56741,end_of_unit,L3,1
9088216,27971,end_of_unit,L3,1
9088216,63088,end_of_unit,L3,1
1878506,96748,midway,L2,1
1878506,06238,midway,L2,1
1878506,97634,midway,L2,1
1878506,54596,midway,L2,1
1878506,14415,baseline,L1,1
1878506,56400,baseline,L1,1
1878506,00592,baseline,L1,1
1878506,13080,end_of_unit,L3,1
1878506,56741,end_of_unit,L3,1
1878506,27971,end_of_unit,L3,1
1878506,63088,end_of_unit,L3,1
7151844,96748,midway,L2,1
7151844,06238,midway,L2,1
7151844,97634,midway,L2,1
7151844,54596,midway,L2,1
7151844,14415,baseline,L1,0
7151844,56400,baseline,L1,1
7151844,00592,baseline,L1,1
7151844,13080,end_of_unit,L3,1
7151844,56741,end_of_unit,L3,1
7151844,27971,end_of_unit,L3,1
7151844,63088,end_of_unit,L3,1
4452872,96748,midway,L2,1
4452872,06238,midway,L2,1
4452872,97634,midway,L2,1
4452872,54596,midway,L2,1
4452872,49531,midway,L1,1
4452872,96568,midway,L1,1
4452872,33008,midway,L1,1
4452872,13080,end_of_unit,L3,1
4452872,56741,end_of_unit,L3,1
